-172.315979,17.204311,-1.304768,8.869662,-6.850965,7.691226,3.078414,-8.236577,-2.617732,-0.422893,-2.753828,0.724206,0.855762,50.521469,37.224945,8.816139,7.117346,7.858524,5.200129,6.504793,5.856276,5.834035,3.842656,4.680754,3.535909,2.799850,7
-201.698212,6.012571,22.263939,13.703022,-4.498301,7.112060,-4.992923,2.830488,-6.247483,2.084390,-3.195251,1.542097,-2.242647,76.282898,32.366837,21.108706,10.429146,9.909425,7.469882,6.434873,5.746517,5.944798,4.524410,3.308621,3.184324,2.521563,7
-167.216782,28.548603,10.369224,8.688327,-7.628876,-3.989612,-2.401010,-6.638467,1.819705,-3.260944,-7.041595,3.689585,0.681026,40.227127,56.507202,9.376104,8.683644,5.324695,5.846122,6.113033,4.950984,4.935679,7.459667,4.947153,3.540344,3.724850,7
-141.630310,29.680916,-6.443412,6.038964,10.130441,1.827971,-6.735712,2.558496,-0.195308,1.742757,0.627598,2.211281,0.630148,29.850367,17.427938,6.546038,7.881323,5.906813,4.066498,4.515218,5.862906,3.469276,4.743031,2.869965,2.985646,3.812271,7
-160.647583,36.809185,3.080162,4.148961,-3.227011,5.247556,2.279043,-0.419553,-2.732094,-0.015213,1.652300,0.714096,1.066839,53.586830,31.891705,12.988285,4.586816,9.257928,8.287102,6.104365,4.252413,5.032347,3.167625,3.417123,3.519317,4.829308,7
-174.049591,29.797186,8.109036,8.739823,-6.128528,9.025368,4.233873,-6.158175,-2.449813,-2.451797,-1.194732,1.428692,2.146854,61.758579,44.354755,9.925726,10.317993,9.230596,6.973354,6.235528,4.914068,4.584453,5.218896,3.529473,4.457458,2.585378,7
-208.385269,23.540659,5.739891,3.718586,-6.034988,5.606729,3.852938,-5.966545,-1.616254,-0.664541,-3.573219,1.440552,1.263985,70.673416,33.101776,11.998473,7.520729,6.779164,6.075436,6.071642,6.388705,4.029630,3.784895,4.370886,3.517045,2.494549,8
-161.902603,69.720482,13.664003,11.126323,-12.870915,6.295725,7.962998,-6.761179,-3.155686,-1.318461,-0.166943,-2.410032,0.195046,59.571957,20.606859,10.201782,4.789032,7.513869,4.589613,5.208927,3.857075,3.292995,3.072476,2.649515,3.183759,2.139637,8
-191.092941,28.760178,11.541873,12.625315,-7.915540,2.788203,6.345620,-9.305399,0.324294,-0.480371,-4.534986,3.376041,-1.047934,70.579094,43.134090,11.694891,6.546240,9.512175,6.566586,7.202810,7.561154,3.643471,3.100646,4.381617,2.538365,2.746664,8
-161.403763,37.755047,5.630436,3.561194,-1.607721,4.000223,1.991658,-1.751911,-1.594457,-0.308434,1.693200,1.057401,1.423379,45.252693,35.098988,11.594246,4.926688,5.369912,9.764989,6.135010,4.508056,3.938470,3.822443,3.089434,4.029211,3.789218,8
-179.527054,28.010178,22.404095,11.906994,-12.589072,-7.018531,-0.656203,-1.400664,1.986342,-3.452750,-7.188840,5.007708,0.053611,55.440891,55.786762,10.381494,6.542433,7.843546,10.369555,6.358565,3.280035,4.159844,6.793622,5.118197,2.624247,3.000991,8
-131.646530,32.497017,-5.118808,4.490738,6.034377,1.900562,-7.506627,2.293211,-1.668357,-1.166839,0.761955,3.656643,0.138687,28.045237,19.582096,7.131989,4.330571,6.277039,4.636241,5.196078,6.079304,4.913033,4.398743,2.961084,2.971440,2.401724,8
-187.335464,22.647532,21.910408,2.713980,-6.754964,2.285909,4.358284,-5.461740,-6.849165,2.511567,-2.351379,2.991997,-0.612123,68.168388,57.195095,12.786936,6.277403,4.269511,3.654142,4.640973,5.991406,6.724010,3.526014,3.304450,3.902369,2.584262,8
-170.566483,28.088545,9.544641,5.657224,-13.667747,-5.161359,0.073373,0.252459,-4.672137,2.274927,-1.459839,2.308978,-1.834986,71.278046,45.414597,12.858818,8.450844,9.895402,6.191233,8.290114,5.425548,4.530033,3.343987,3.183537,4.512756,3.523587,8
-240.476715,18.459152,21.953178,13.451725,-1.076858,6.035593,0.375075,3.442833,-4.597002,1.855697,-3.627857,1.203806,-0.811860,80.689728,43.687416,15.736705,10.575648,9.790128,8.577005,6.767163,4.176721,5.229775,4.195276,4.302878,2.938549,2.837210,8
-180.066986,69.806808,9.956066,6.746831,-10.600369,-0.626880,6.983287,0.838496,-4.621003,0.086281,3.430178,6.924358,1.422149,51.154442,23.239536,9.602559,4.205927,9.646574,4.269092,6.729447,4.478251,3.593302,3.530893,4.313050,3.937861,2.250673,9
